name,12hpi_Cf_1,12hpi_Cf_2,12hpi_Cf_3,1dpi_Cf_1,1dpi_Cf_2,1dpi_Cf_3,2dpi_Cf_1,2dpi_Cf_2,2dpi_Cf_3,12hpi_Chitin_1,12hpi_Chitin_2,12hpi_Chitin_3,1dpi_Chitin_1,1dpi_Chitin_2,1dpi_Chitin_3,2dpi_Chitin_1,2dpi_Chitin_2,2dpi_Chitin_3,12hpi_Flg22_1,12hpi_Flg22_2,12hpi_Flg22_3,1dpi_Flg22_1,1dpi_Flg22_2,1dpi_Flg22_3,2dpi_Flg22_1,2dpi_Flg22_2,2dpi_Flg22_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,12hpi_Mz_1,12hpi_Mz_2,12hpi_Mz_3,1dpi_Mz_1,1dpi_Mz_2,1dpi_Mz_3,2dpi_Mz_1,2dpi_Mz_2,2dpi_Mz_3,12hpi_Pb_1,12hpi_Pb_2,12hpi_Pb_3,1dpi_Pb_1_,1dpi_Pb_2_,1dpi_Pb_3_,2dpi_Pb_1_,2dpi_Pb_2_,2dpi_Pb_3_,12hpi_Sc_1,12hpi_Sc_2,12hpi_Sc_3,1dpi_Sc_1,1dpi_Sc_2,1dpi_Sc_3,2dpi_Sc_1,2dpi_Sc_2,2dpi_Sc_3,12hpi_XeWT_1,12hpi_XeWT_2,12hpi_XeWT_3,1dpi_XeWT_1,1dpi_XeWT_2,1dpi_XeWT_3,2dpi_XeWT_1,2dpi_XeWT_2,2dpi_XeWT_3
M653T1449,101198.9402,96951.92128,92637.30155,227807.9654,99388.76964,41892.40186,535566.5354,589007.1371,574773.6035,10844.63357,14376.77623,16825.44555,37388.58459,10988.48432,10953.00047,46053.60905,27802.80168,50633.17461,0,9631.691001,8679.124655,5128.58128,2728.140788,1837.130277,7295.259592,4449.734798,11312.8164,19778.69813,445.407146,9685.074855,4998.196461,6698.473497,9746.4081,19436.23249,10430.96621,6835.428013,24270.77534,13382.13883,10229.99686,14453.35779,321.9904978,8374.395007,119305.9298,10798.3497,36784.7487,11608.32359,16531.78589,11894.6597,5125.193781,18956.79294,10510.35187,13526.05793,51449.30807,18039.58774,16013.88316,6048.193552,6339.52215,8523.036067,24334.03446,14774.32791,21969.91124,23646.98453,4078.016437,1243.286766,0,5203.468573,4194.203981,453.0752347,592.307281,3989.264481,5736.680878,4452.325885,25269.64107,53516.72867,19228.64367,12796.0511,43370.35136,12210.32666,46821.26514,85776.4899,36942.39653
M567T2269,219512.4771,620697.3969,747522.9699,947060.7918,735514.8557,338274.6188,156051.3141,371974.7823,252104.2774,329632.255,140453.5876,241024.4172,252618.2796,308624.2884,281845.1072,242672.5102,115014.5173,258837.0746,114943.5694,135315.0926,86600.92392,18924.48805,276557.751,251281.5347,32479.24886,158577.6088,60991.65751,75636.07795,241741.089,222586.9352,0,231873.0362,145457.6216,83894.31253,205090.897,128497.2273,325284.3005,165632.1886,132263.6277,388380.409,309693.1774,141645.8035,311644.6388,194204.8571,99332.46249,152626.6183,599658.839,730741.5443,318543.2019,548460.8382,647564.3728,233287.7019,586503.3071,379133.3423,222260.1147,233579.8563,410365.5289,216593.6495,350686.4604,503227.7645,115354.6226,233172.136,293788.1598,267416.0238,113460.8139,87420.58167,275979.9736,153183.032,326437.8067,125072.3148,72105.58374,105400.0749,743247.9828,796669.5871,482841.6756,163433.5245,464689.9628,346379.331,441874.722,172898.3541,212922.5088
M568T2269,89808.19301,248024.0296,294127.2336,377128.3638,291888.4689,137839.7073,66983.9382,149338.4113,102253.3575,131480.6918,58241.23108,98085.69615,101473.7501,125427.5057,114937.8268,98393.57348,51360.41192,107826.118,46982.43809,55084.69968,36888.96131,9796.515535,107730.2693,103187.388,15449.09185,64133.86685,25168.52131,31712.1257,97481.21068,90767.95072,0,92664.85832,58431.57059,31269.06562,81551.47453,53762.61804,131584.1072,69174.0148,56610.50035,156123.5535,124654.5771,58234.57395,126898.746,80375.44009,42514.06903,61794.72505,237799.5364,286281.7932,127185.0731,218958.8127,253292.9087,95021.06087,239896.2831,150151.7847,89741.31097,94473.3644,162750.6772,91621.19531,141022.8023,201642.6936,48168.33734,97363.68209,120561.1156,105599.2955,47560.19361,38458.7309,111901.9923,64575.9058,128728.1539,52658.37689,31959.42672,44762.71527,287491.5181,311459.1869,193967.2733,69432.53946,186907.9759,140489.9435,176178.3999,70553.74256,86768.17906
M1242T2570,73492.29747,77136.66147,53739.82634,23806.5051,34267.15269,9732.248296,21285.75586,35176.2506,22555.77305,38699.1763,13257.8811,30416.3,23394.77836,98548.80554,31817.64928,17482.07875,42893.08206,10066.68079,53423.04586,69938.18231,86511.69435,45581.44789,48593.96912,63784.55308,53070.68812,38704.06525,21086.78577,174740.4353,355723.511,93636.6475,0,37805.21199,9593.573758,17575.14059,9147.182422,10766.7565,23360.63708,23659.51876,16050.11607,12245.60314,10912.7632,9880.545407,14614.39884,9345.043631,5584.495251,79272.73477,74930.45781,41397.02094,24250.35451,5619.850326,41378.44225,49004.20366,19182.61665,28507.30393,64184.7667,244088.7332,210024.7048,59698.64355,90146.97454,42197.3172,92642.60519,64299.57008,43763.7673,50322.36488,69192.18334,51534.70387,18376.76755,20945.23159,17122.27681,32973.85145,28126.32458,25434.74389,16733.77862,25312.04657,36400.93401,10154.49851,8211.097646,19752.01232,11915.02514,13629.23332,17906.86057
M772T844,171240.5573,166667.52,144603.3495,96790.98836,72789.84949,45361.51819,89694.51245,48778.75218,61852.78,75708.01657,98385.85545,52344.00493,143361.58,91312.67241,70625.6091,151697.0723,79135.0954,129116.3471,30082.13435,47727.75632,46083.93394,64394.27334,45274.46084,49883.91561,65527.15574,41925.50862,57567.56544,34241.8178,23553.92094,41976.67691,47592.81704,53899.03162,80691.03764,76322.53634,81385.86704,52967.33636,21379.4016,39679.97033,80825.06799,21272.55756,17921.86996,13453.34966,33149.87235,22471.91333,42847.62993,65206.46817,43436.50665,45994.93441,65915.27621,49847.77754,49717.73353,37435.77947,36502.09452,39438.13436,37940.30839,15918.04496,29114.07363,80503.63207,34850.64655,64927.77256,76169.4438,49016.55466,38214.9205,24547.18477,32859.91638,37906.97299,14075.38925,68291.59986,71250.32388,91865.58499,106579.5705,78540.71291,121620.4545,97912.45234,86550.47186,27698.08472,36176.62441,49912.12742,37154.7672,43129.42389,24624.39191
M771T749,210908.7019,165376.0567,185632.3168,117659.3236,103793.434,57260.95577,108091.1341,52848.94581,73680.35475,85761.73072,111479.7361,60808.00789,165522.1722,102620.3823,78887.7283,170816.9287,76655.01223,138576.9801,30035.40446,49538.73663,51139.0348,68216.87068,43463.15221,55120.82244,78841.40229,43445.91356,59448.8538,33802.34809,25839.55757,47611.6173,49721.61657,59611.21464,96310.28125,91217.2428,97461.86005,69046.92569,25693.51038,38327.50314,98533.94406,26791.63276,22503.13972,24665.46892,40880.7628,26748.73892,56781.52233,70787.82926,47019.65982,51568.67124,74627.20263,54985.03334,57629.59423,41483.11775,31918.59283,43479.32311,37176.07137,15204.55933,33560.82637,85124.70171,37960.62787,66409.76345,46277.54919,55287.21577,40642.48774,29440.39803,33971.23259,38060.27522,41461.81164,79756.01995,86871.12267,95500.07744,117324.815,88873.17583,135336.0574,110295.9947,101500.8316,28565.53361,26920.35022,34985.62736,40750.10562,50479.33949,29639.93366
M1243T2570,62334.45075,63023.07522,46656.23742,20098.88341,29195.77178,8629.618007,18732.50151,29051.94379,18004.45243,31418.31434,11218.39867,26087.69752,19124.71393,81099.61641,25392.68202,14467.30973,34705.46073,7433.92149,41955.38653,58188.73186,72619.37931,36252.40153,41794.15986,50687.80903,44400.05986,33805.6,17613.59874,144447.3303,296287.792,78659.0712,0,28808.61541,6866.093619,14789.06645,7844.402111,8399.155617,19038.01052,20884.28162,13043.42931,10613.03659,9376.013632,7993.751344,12765.61544,8071.407233,4628.405337,66066.33268,61365.30928,34452.55794,21856.44105,5073.714938,33843.36131,42423.00979,15055.53854,23868.35558,55011.15397,199906.6768,179456.7077,49277.37774,74034.84523,35289.2957,77354.00173,50866.17249,37379.40064,42522.4274,58831.23435,42462.86312,15974.04441,17254.14914,15199.63148,29958.53809,24086.1639,20081.89366,14527.73604,20058.43412,29322.94026,8014.952491,7057.302838,15544.63907,9738.125365,10936.96693,15337.29848
M573T2495,25739.78788,75747.98304,43753.91466,115654.3782,98481.81776,115425.321,468.7902935,19863.63177,1610.410734,75295.71746,19040.84505,36261.49487,69462.87794,43213.9952,50932.25112,45093.8504,25890.03519,38438.23156,13093.29646,17855.31764,15494.77147,14081.22552,23050.56297,24343.60168,16442.84029,17728.89544,17905.93751,20931.60487,29482.86216,25190.94404,0,36750.51686,26270.52014,20859.34972,29575.70838,19641.42946,14624.19099,1137.756912,6605.794515,50268.50079,5909.942407,6803.911195,6709.857738,8080.567898,1155.807589,22290.54719,39465.32265,66568.38481,50999.12291,48009.61294,78612.42841,26612.32234,44166.502,52141.99572,24826.09866,36152.99238,31077.53089,37758.26305,53773.9242,43502.46055,17326.31145,34465.66085,24629.32446,67457.45109,24045.80555,26917.42919,79089.09159,27272.06921,55311.79208,36320.22159,22597.80132,24176.09175,62100.47355,50008.18213,13565.96336,2591.080817,34125.32718,6678.894607,1452.331646,1880.789457,0
M657T2252,16092.39005,16005.98278,35554.20979,33695.53943,22617.21326,8802.099553,1671.655946,2871.404617,2220.099333,42741.32656,18363.98538,28312.30506,29953.88273,35965.24675,28363.933,28860.72565,14046.11956,27964.05609,10773.60719,13439.99566,9254.303759,5856.467316,29574.49503,27147.45541,5775.516917,15195.44631,7521.6838,12740.08028,29464.35755,25740.54243,0,27515.52774,16547.14081,7428.055535,23746.09345,15747.43529,33696.31105,310603.2972,654972.8775,51596.31571,5067.424345,1950.564376,1214.805137,750.5898498,2434.48175,16485.40704,70166.71048,76357.06417,51905.26527,71603.53765,77070.43859,35184.87283,74408.1196,50982.36154,23055.93456,29209.37723,42648.8831,30818.8817,47578.06792,60503.50499,13010.55363,32703.42515,36317.1836,30565.50428,11071.55016,12159.25032,7733.859912,20260.89247,40688.1651,15300.49538,8335.479103,14172.70396,26456.27588,894090.9063,34238.14652,11251.14432,992818.9463,800448.2684,1177.538973,1246.476546,1049.745809
M635T910,45344.63617,14988.37032,16340.37574,23302.66079,62578.63932,7978.335216,65849.43307,8467.815041,12364.84223,277853.8236,30956.89503,71139.83637,59081.83661,15791.06691,128198.3631,63609.67106,24562.43189,20587.13433,13711.46835,199713.1584,57710.18801,48597.98257,162256.6315,49904.06129,25398.07092,59761.91546,239821.2448,27125.80704,6826.556875,112567.5313,34536.71198,19865.66833,169406.0479,24726.8099,161436.8783,182676.8683,38295.06983,27835.6869,17344.38536,14025.32634,13495.4036,13665.85068,10351.8958,5080.115325,11445.94751,51423.53574,24167.70005,61890.8543,61122.4875,71066.03499,123163.3701,61701.51283,32022.59249,35396.74525,27538.97395,7080.144213,14435.01644,28386.79278,7963.307251,78100.71125,24231.0238,26230.99005,108036.529,271762.4617,210427.4133,105958.141,510144.8184,279293.6993,336579.9383,384634.6693,330161.7945,195198.0191,43196.07898,40161.56485,13930.58317,70389.78817,65997.32298,120590.2309,7547.145546,8767.063226,7032.954812
M684T803,77824.84968,110145.1266,61983.8546,28092.61548,44335.15575,18429.39517,67482.96421,89056.94835,69614.35779,20267.77762,15140.2581,10374.08397,23732.27506,9142.947778,12734.95681,31270.08302,17142.98835,19229.94854,11287.43706,14000.51886,19928.59043,15281.26186,14960.93014,13020.33903,12262.30554,15643.05491,20329.32138,8120.683139,5600.255569,12480.52219,7173.488002,6257.181897,10106.90225,10040.75673,11013.69942,11006.5948,9496.971621,7725.44936,11887.39635,4336.671204,3665.010256,7318.155377,14317.52825,17527.34381,44498.32487,16560.21503,15119.16986,24500.3237,13710.05667,19209.34478,19363.13411,13804.20918,20437.65179,23896.94756,15442.94701,6122.883756,8654.353238,14173.15948,8875.981507,12661.11701,11575.45629,15157.11066,10503.46864,6558.824721,8761.793741,8937.331265,8533.964446,9312.572204,8752.358757,8861.815075,9341.936628,8878.196982,14125.5972,16512.4416,12993.82357,9664.333956,17884.33718,14918.13088,38235.30667,28568.83121,24716.33746
M351T1217,33771.97756,188662.4778,223034.3979,737331.8805,36595.98673,42951.05447,730523.1239,56184.22734,97194.1238,53565.89228,29558.44464,67716.10783,121627.3421,13845.98107,40619.80151,212381.0682,156743.5609,464612.7884,8465.597663,28559.02893,26111.4128,34485.80434,49405.57033,24269.04005,33032.35541,24735.14699,36393.03235,45644.67606,9684.820325,42084.11585,31112.59593,28233.13988,39662.23155,42625.58287,51793.8226,26702.89242,44467.66518,61911.8935,11046.58401,12378.61801,11426.18097,8718.683929,38976.41787,12199.31311,16382.80827,28952.1814,15656.10127,30449.87798,33901.8054,42335.92915,33154.57951,14992.34807,34929.5491,26785.30325,46241.04605,14269.08365,10421.01012,67045.12626,32622.83641,50719.91674,19131.01743,19247.20278,19031.38793,32935.94936,15241.10239,28317.78691,42870.31452,40692.36731,41415.61442,102732.6593,92329.58323,44957.64244,24288.17326,50769.10197,14051.69214,20175.78531,14177.55855,12187.18884,29913.0464,64752.77461,30108.11964
M562T2269,129658.1007,386253.6726,448302.8501,571263.3461,440037.2368,204231.1198,102572.5458,229128.8114,159170.1545,190929.3951,82721.51748,147704.8462,149810.832,208163.2144,177198.8241,141281.0499,83354.63794,158465.1444,77693.84318,75896.88028,52913.72101,19255.9099,162319.503,175891.698,24329.05703,93032.4936,35477.31304,48304.67404,143536.2175,133993.0776,0,141271.6947,88071.48833,44916.12678,116832.0097,82116.56743,190182.6426,100234.7429,79260.55733,227484.4582,188155.4801,86324.10189,191876.7788,120412.0428,64415.8801,90661.06127,344599.0788,416396.1776,189172.8282,316176.8233,365425.8202,131412.6666,333219.1585,222682.513,130326.6369,134220.669,239955.2969,136878.8962,203165.8627,288972.6604,69505.78274,137582.6533,171066.2661,144015.4371,63364.26256,47870.50976,176719.5818,89175.62673,186892.1603,73556.04497,42601.18643,60355.80835,433629.6846,467897.4486,285083.1244,99932.18514,275964.2628,209568.5073,266433.1546,107581.9296,133923.4074
M376T548,1009923.139,877852.8263,961483.5834,469214.4695,341979.5099,164560.9152,136138.1697,161154.2298,203357.4125,35740.52133,13963.60267,18145.45072,51122.05142,26321.17803,31208.49102,30582.33317,25153.33259,75271.62925,20999.16231,36628.21749,17316.15349,15107.1634,10355.98834,13003.14285,14644.62924,12913.77338,20426.30562,22589.79141,18108.31261,15081.86444,18004.32247,13108.26145,12802.33834,23070.45734,18119.94245,15510.10045,236372.8244,137329.9689,194980.0665,93274.14626,55385.20357,44560.02064,159390.5108,73056.25902,46456.52038,30191.00745,67124.44291,35605.3996,21363.76045,61516.10435,25193.77112,24290.48924,33296.5188,25409.82037,72241.01014,25483.31481,42140.22711,32528.40912,140241.9382,25892.9908,35435.14515,56606.26311,16344.04605,15741.17282,12143.73947,15252.92513,10830.85581,10252.14906,17306.06516,16628.09704,15787.32799,19708.63008,338039.2384,332043.4381,228117.9617,88629.41073,134903.9323,99524.47119,68944.31572,43742.12855,52310.02182
M654T1704,12444.88921,12225.09452,4764.138201,1905.510403,10421.29683,10151.20526,9666.9654,5666.970692,7462.490472,7813.096677,18507.63424,19254.58812,10134.4059,24585.18962,17574.81368,20912.07649,15189.73132,19084.90285,5807.560442,15358.21812,7377.669029,12919.16013,10239.94425,12207.32928,12639.62234,7455.891107,11746.73601,17062.90557,3426.007924,10932.06493,0,9557.515342,9688.806174,27455.30267,12788.84434,11548.67987,13728.42714,74759.97302,11420.88166,31997.66159,37894.30791,13926.95313,9640.986944,13113.04968,10715.93833,27639.26252,13246.60532,16894.75007,15709.30516,17930.2142,12799.91088,14050.27609,18456.3071,11439.68079,17197.55262,41255.50125,20825.3484,12935.75283,21122.03426,23395.51423,6249.507279,16830.56407,10750.88203,43597.18495,59283.27622,53473.07515,50191.9026,48071.03848,36770.64296,17652.55984,19546.43865,36385.50956,136625.3338,39113.23227,35243.59741,81142.08746,35294.73293,9238.792202,40736.9503,39797.93417,3611.839837
M579T2538,11846.15552,20316.17319,18231.43037,314894.4068,350020.3976,8010.084294,254678.4671,154394.376,205421.589,676107.0133,903758.2365,806817.4407,928633.4728,69573.82505,517498.2024,937746.1349,121442.7232,97976.25095,51253.65935,844398.8713,509503.945,515920.3482,559315.8101,237142.3812,58152.65014,187984.2171,132665.721,1771543.025,34110.57447,775739.3946,0,786719.9729,735877.9624,400973.1897,363176.917,269515.1523,33734.06172,272418.2273,3163.8906,3093.744677,32004.08892,1733.891884,475895.1995,135178.5427,472088.7643,752668.4417,195874.1375,811105.0779,813604.3264,1133044.605,751877.008,238429.3515,235752.9109,638178.1589,803579.8258,73638.41345,152456.779,578380.5426,144513.5282,1020722.392,69354.76717,405849.4902,397490.0571,70395.72782,1412422.06,66982.82333,107013.6488,71723.57361,63570.98053,127973.8898,70490.65278,129685.0952,6395.167867,7322.350128,4672.804685,51601.44423,3344.545428,6092.966095,261854.6101,271586.1358,72833.93509
M317T672,1657701.95,1145564.471,1120478.371,260528.0666,1031846.297,447142.5951,818512.9734,298246.447,148287.2537,13639.46029,12078.82325,16193.90089,25156.12475,8932.229252,11622.60809,43853.52755,30894.13299,38450.18944,13130.93852,23097.82307,32485.03885,9558.955836,10029.63765,9255.08409,8336.489015,9746.85692,8360.987254,9733.484006,9728.488905,11264.00735,8839.444275,9612.315917,10033.28989,8762.941582,7149.328156,7952.836392,12547.41518,10858.98346,15228.37692,12937.8409,12407.80402,15475.26535,12879.0498,8943.071674,10826.83061,26784.11878,23252.35241,25030.36367,12460.75788,15968.2056,23637.33675,12519.46011,28980.43874,11982.62925,16494.93887,6792.429139,10394.42034,49259.31279,9696.517812,7682.314616,22918.51335,11685.71384,8495.442673,9405.393227,8879.076147,8796.957034,10838.2971,7672.430533,8712.677833,19171.41464,29885.95031,10754.37551,18319.85795,15011.2722,18229.5651,20375.52442,19886.40478,21306.18496,21280.40261,18283.73403,19556.86085
M456T2133,25076.76326,13339.34849,8398.341971,11855.18919,21289.42143,9638.51966,9123.743982,7832.064619,7872.544477,185954.2079,29003.3299,69800.27148,66644.6114,13345.33171,96477.96264,46463.55663,21236.75442,15497.05155,13765.67819,178572.8518,47106.90853,63509.4291,106653.2563,51507.3659,31017.87157,64876.80885,175070.501,21050.83364,9354.922867,111828.9253,0,23799.58946,141235.6012,27657.32007,113659.1366,147201.1055,43223.42872,36376.07428,13361.44729,29547.79976,10308.52109,9316.769459,7918.398202,7280.034922,5436.659434,67272.17738,25959.23045,105639.5716,92912.87951,101293.6385,120165.3244,91636.27236,38746.83408,52829.28857,34927.50596,8581.794865,20643.46528,38705.82638,14104.75733,97864.22634,19263.88511,29635.76349,102079.7099,120778.3601,92978.31862,106072.5029,86961.6984,138473.0013,152322.6371,105458.4585,89953.83079,102883.3895,59280.34542,88339.75721,28652.90142,130921.7981,42727.53075,85284.01801,6612.70224,6651.650793,6808.163966
M479T561,175168.3379,170585.744,148601.8956,162586.9783,365351.5812,237068.1539,271506.3093,244849.3601,150260.0773,13041.7006,11284.48918,15586.04351,23358.56101,27186.35023,23641.31836,22232.75981,29587.46549,22839.50813,20026.73799,17901.30416,16941.43684,27532.08064,15964.50831,22567.42853,21078.57959,18372.53538,13469.02913,14438.29886,22988.68798,12349.78452,16128.28714,13760.67863,13596.59691,12517.21719,11058.63621,12377.19794,55022.45695,42764.80998,41771.0209,61159.24024,45670.55015,36416.23703,59710.41604,55730.17569,24572.7238,18254.11501,29795.57651,24192.76862,20744.13174,19198.25701,20199.66527,24086.07744,17684.60541,19364.803,25373.9674,22502.0175,20568.08895,33255.80411,36995.61461,16479.95929,47146.93661,21102.71112,17893.47113,8741.067481,10400.44827,8648.775922,8816.30663,10728.14701,9929.726083,17339.27907,22966.96218,11268.15233,89666.4864,26927.53895,82605.61679,50909.23991,56409.24661,66310.49465,74758.68597,70079.50601,104860.7451
M426T369,128932.6545,113886.8041,73579.38466,66639.56781,142459.8466,104318.0652,328167.1277,189016.6705,132207.1857,28033.89947,47475.7113,39224.11005,58185.36084,298735.5678,155759.0114,9567.827627,288559.2956,7785.853274,80512.52644,17293.15312,49068.91893,91968.10778,37809.0211,94315.42789,97659.68245,58829.37927,28248.80911,17829.03265,52281.40337,28270.59562,29187.27302,35416.0105,17895.99887,5028.268575,21116.57775,37520.81963,23635.29475,23248.5798,65086.89234,33192.58966,1181.744336,93028.66842,38716.71609,65170.63905,36527.29995,32115.16916,39475.4758,21586.25126,35334.82996,18612.31501,53967.15566,106844.527,39194.9312,80895.29355,5305.596599,29353.58757,49601.96081,103561.9062,59814.11914,32214.9563,310993.7244,125595.4683,102966.0776,3836.792739,4040.086065,4090.127852,1928.860586,13776.95849,7578.896509,20321.58301,29875.78554,15309.95322,58195.78574,15682.55419,26557.88184,53456.0772,54013.89005,69851.27603,81624.59703,100625.8376,109521.6077
M700T2243,58626.59831,134809.5965,125570.4168,177877.5626,205059.4321,211178.3548,40017.69837,77762.83979,54551.44526,62453.03737,29160.99102,44819.48538,53326.81474,75589.97169,67624.3316,42386.28832,43456.66294,53787.77728,54768.61066,26735.39322,35342.04358,45474.14296,54693.86168,68936.2165,34068.13897,48670.69455,23986.58126,30479.93775,110182.4616,41713.79084,0,58911.31954,31743.95075,21504.27697,42029.15446,31935.80755,52900.24467,42298.31227,41874.91774,94014.08761,61884.59936,97014.86066,57630.06712,81399.09553,26829.16248,44060.1196,111536.6848,116820.9376,83679.84714,108974.6056,115275.3033,55119.78085,100325.2955,74074.93787,56666.79217,71318.2541,76702.14035,60397.66042,112386.9197,79513.33014,167134.805,59655.44437,64185.3791,49094.77604,20832.37857,19077.37178,66941.13751,31223.00739,57945.26316,26931.64689,18087.66277,22498.38393,145243.7624,131773.011,94674.66775,78333.7676,88732.29336,110853.0179,74724.61658,43671.8594,83693.70245
